transaction_id,card_number,bin,bin_country,card_type,card_brand,cardholder_name,issuing_bank,transaction_amount,transaction_currency,transaction_local_date,transmission_date_and_time,merchant_category_code,merchant_name,merchant_city,merchant_country,acquiring_country,authorization_code,transaction_fee,pos_entry_mode,transaction_status,channel,motif_rejet,cvv_validation,expiration_date_valid,is_ecommerce,is_domestic,ip_address,user_agent,customer_city,customer_phone,device_id,merchant_id,terminal_id,risk_score,is_fraud
870,4060247932258039,406024,Maroc,Credit,Discover,Youssef Mansouri,BMCI,77.63,MAD,2025-01-23,2025-01-23T11:04:30,5812,Acima,Meknès,Maroc,Maroc,000000,25.26,MAGSTRIPE,declined,ECOM,expired_card,valid,True,True,True,37.186.173.77,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Casablanca,0652784680,DEV-201,MID-2211,TERM-30447,0.8470081053788973,0
871,4353191802890113,435319,Maroc,Prepaid,MasterCard,Youssef Tahiri,CIH Bank,241.67,EUR,2025-01-30,2025-01-30T11:10:29,4814,BIM Store,Unknown,République Dominicaine,République Dominicaine,000000,34.28,MANUAL,declined,POS,expired_card,not_checked,False,False,False,0.0.0.0,N/A,Laâyoune,0606303140,DEV-333,MID-4032,TERM-32510,0.9883235852997083,1
872,4413327317548907,441332,Maroc,Debit,MasterCard,Sara El Idrissi,Attijariwafa Bank,10.87,EUR,2025-01-29,2025-01-29T19:14:30,4814,Station Afriquia,Unknown,Népal,Malaisie,938513,37.47,MANUAL,approved,POS,none,invalid,True,False,False,0.0.0.0,N/A,Marrakech,0785227194,DEV-647,MID-9528,TERM-81344,0.9532376499364095,0
873,4348195901295445,434819,Maroc,Prepaid,Discover,Fatima El Hariri,BMCE Bank,28.44,MAD,2025-01-26,2025-01-26T02:57:09,5812,Acima,Unknown,Philippines,Philippines,404037,43.99,MANUAL,approved,ECOM,none,invalid,True,True,False,41.250.41.168,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Tetouan,0680591300,DEV-916,MID-3643,TERM-59136,0.9575194249594912,0
874,4194907382711240,419490,Inde,Credit,Visa,Ali Qadiri,Attijariwafa Bank,10.0,MAD,2025-01-18,2025-01-18T03:34:31,5541,FastFood Al Baraka,Unknown,Indonésie,Indonésie,469647,35.46,FALLBACK,approved,ECOM,none,not_checked,True,True,False,185.194.180.158,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Marrakech,0774257122,DEV-143,MID-9974,TERM-96792,0.8254628091949626,0
875,4214863932901932,421486,Maroc,Debit,MasterCard,Mohamed Bennani,CIH Bank,93.08,EUR,2025-01-01,2025-01-01T15:40:41,5947,Acima,Unknown,République Dominicaine,République Dominicaine,000000,38.49,FALLBACK,declined,POS,limit_exceeded,not_checked,True,False,False,0.0.0.0,N/A,Tetouan,0616579834,DEV-235,MID-6163,TERM-98050,0.941389501810054,0
876,4604764760107766,460476,Maroc,Credit,MasterCard,Fatima Tahiri,Al Barid Bank,10.0,MAD,2025-01-14,2025-01-14T17:55:44,5094,Restau Chez Hassan,Unknown,Trinidade et Tobaggo,Trinidade et Tobaggo,268024,22.61,EMV,approved,ATM,none,not_checked,False,False,False,0.0.0.0,N/A,Tetouan,0749683119,DEV-855,MID-2163,TERM-64445,0.8287640925295885,0
877,4091808987753078,409180,Maroc,Prepaid,Visa,Youssef Alaoui,CIH Bank,16.82,MAD,2025-01-07,2025-01-07T13:17:18,5094,Acima,Unknown,Equateur,Equateur,000000,5.29,MANUAL,declined,ATM,Bad CVV/CVC,valid,False,False,False,0.0.0.0,N/A,Tetouan,0736292321,DEV-756,MID-5113,TERM-43403,0.9812058951647986,0
878,4262507144681639,426250,Maroc,Credit,Amex,Omar Tahiri,Banque Populaire,12.29,MAD,2025-01-27,2025-01-27T11:02:13,5722,Restau Chez Hassan,Unknown,Colombie,Colombie,434767,41.69,MAGSTRIPE,approved,ATM,none,valid,False,False,False,0.0.0.0,N/A,Tanger,0696857475,DEV-647,MID-3466,TERM-76920,0.8226741458824273,0
879,4838400600708815,483840,Maroc,Prepaid,Amex,Mehdi Bennani,Banque Populaire,169.92,MAD,2025-01-23,2025-01-23T14:03:50,5541,Souvenirs Medina,Unknown,Equateur,Equateur,000000,13.48,MAGSTRIPE,declined,ATM,limit_exceeded,not_checked,False,False,False,0.0.0.0,N/A,Tanger,0727714839,DEV-874,MID-3645,TERM-15287,0.940284864944566,0
880,4881638817216929,488163,Maroc,Credit,MasterCard,Zineb Mansouri,Attijariwafa Bank,43.0,MAD,2025-01-10,2025-01-10T11:09:53,5541,FastFood Al Baraka,Unknown,Japon,Japon,779326,1.48,MANUAL,approved,ATM,none,not_checked,False,False,False,0.0.0.0,N/A,Tetouan,0749821575,DEV-569,MID-4371,TERM-65960,0.9565168359117168,0
881,4608335382542882,460833,Maroc,Prepaid,Amex,Mehdi Bennani,Banque Populaire,39.97,MAD,2025-01-14,2025-01-14T21:30:42,4814,BIM Store,Unknown,Trinidade et Tobaggo,Trinidade et Tobaggo,000000,25.24,MAGSTRIPE,declined,ECOM,Bad Cvv3-cvc3,invalid,True,True,False,17.54.56.135,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Oujda,0739920468,DEV-452,MID-9088,TERM-26451,0.9325633993802371,0
882,4200589036305012,420058,Inde,Debit,Amex,Amine Tahiri,BMCE Bank,45.68,MAD,2025-01-15,2025-01-15T06:27:54,4814,Station Afriquia,Unknown,Espagne,Espagne,000000,45.64,FALLBACK,declined,POS,Bad Cvv3-cvc3,invalid,False,False,False,0.0.0.0,N/A,Tetouan,0718821316,DEV-107,MID-8327,TERM-62289,0.9274485110153802,0
883,4729483367619219,472948,Chine,Debit,MasterCard,Sara El Hariri,BMCE Bank,112.17,MAD,2025-01-16,2025-01-16T14:46:43,5411,BIM Store,Unknown,France,France,000000,38.45,MAGSTRIPE,declined,POS,limit_exceeded,not_checked,False,False,False,0.0.0.0,N/A,Oujda,0712315072,DEV-314,MID-1474,TERM-58488,0.8833897084213764,0
884,4275921136104353,427592,USA,Credit,Amex,Amine El Hariri,Crédit du Maroc,10.0,MAD,2025-01-15,2025-01-15T20:16:46,5722,SuperMarket Marjane,Unknown,Japon,Japon,819017,25.29,MAGSTRIPE,approved,POS,none,not_checked,False,False,False,0.0.0.0,N/A,Tanger,0754810506,DEV-959,MID-7839,TERM-77851,0.831212930602304,0
885,4081096595196198,408109,Maroc,Credit,MasterCard,Khadija Tahiri,Al Barid Bank,29.0,MAD,2025-01-24,2025-01-24T18:28:35,5722,Bijouterie L'Or,Unknown,Népal,France,576151,45.39,FALLBACK,approved,ECOM,none,valid,True,True,False,30.105.228.192,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Agadir,0700323055,DEV-943,MID-4649,TERM-76997,0.8443285572932087,0
886,4394066082759603,439406,Maroc,Prepaid,MasterCard,Aya El Idrissi,Crédit du Maroc,12.35,EUR,2025-01-06,2025-01-06T13:30:04,3000,Carrefour Market,Unknown,Japon,Japon,809777,7.23,MANUAL,approved,ATM,none,valid,True,False,False,0.0.0.0,N/A,Oujda,0613177979,DEV-979,MID-5538,TERM-33150,0.9508276074695752,0
887,4065843395756316,406584,Maroc,Credit,Visa,Youssef Alaoui,Al Barid Bank,48.19,MAD,2025-01-27,2025-01-27T07:53:47,5812,Restau Chez Hassan,Unknown,Cambodia,Chine,000000,23.47,MANUAL,declined,ECOM,limit_exceeded,invalid,True,True,False,32.127.181.221,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Fès,0763432000,DEV-683,MID-8188,TERM-47533,0.9807794553184622,0
888,4614238614663618,461423,Maroc,Credit,MasterCard,Khadija Mansouri,Attijariwafa Bank,16.64,MAD,2025-01-22,2025-01-22T07:09:27,5411,SuperMarket Marjane,Meknès,Maroc,Maroc,000000,5.3,FALLBACK,declined,ATM,expired_card,not_checked,True,False,True,0.0.0.0,N/A,Tanger,0694760759,DEV-521,MID-1748,TERM-72986,0.7391173168436673,0
889,4146265119053125,414626,Maroc,Credit,Visa,Amine Melian,SGMB,18.45,MAD,2025-01-18,2025-01-18T18:06:23,5411,Carrefour Market,Unknown,Cambodia,Cambodia,000000,24.23,MAGSTRIPE,declined,ECOM,Bad CVV/CVC,invalid,False,True,False,183.143.220.106,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Marrakech,0792078134,DEV-962,MID-1122,TERM-98670,0.8722534193048983,0
890,4365863697841890,436586,Maroc,Prepaid,Discover,Sara Alaoui,Crédit du Maroc,68.31,MAD,2025-01-27,2025-01-27T04:24:09,5411,SuperMarket Marjane,Unknown,France,France,924083,32.58,FALLBACK,approved,ATM,none,invalid,False,False,False,0.0.0.0,N/A,Meknès,0652542442,DEV-678,MID-7037,TERM-69463,0.7588458700222865,0
891,4830099486606494,483009,Maroc,Credit,Discover,Mohamed El Amrani,SGMB,37.06,MAD,2025-01-21,2025-01-21T01:23:50,6011,BIM Store,Marrakech,Maroc,Inde,000000,44.19,EMV,declined,ATM,limit_exceeded,invalid,True,False,False,0.0.0.0,N/A,Marrakech,0613252551,DEV-770,MID-3851,TERM-70126,0.9142222356944797,0
892,4657192352085209,465719,Maroc,Credit,Visa,Omar Qadiri,BMCE Bank,20.42,MAD,2025-01-27,2025-01-27T01:34:25,4814,Carrefour Market,Marrakech,Maroc,Maroc,000000,24.24,EMV,declined,ECOM,Bad Cvv3-cvc3,valid,True,True,True,103.34.26.101,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Meknès,0752499837,DEV-143,MID-6523,TERM-98089,0.8032229418322447,0
893,4292125048920585,429212,Maroc,Prepaid,Discover,Sara El Hariri,Attijariwafa Bank,10.0,USD,2025-01-27,2025-01-27T05:34:48,5411,Restau Chez Hassan,Unknown,Thailande,Thailande,000000,3.18,FALLBACK,declined,ECOM,Bad CVV/CVC,invalid,True,True,False,155.194.215.80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Oujda,0744477577,DEV-358,MID-6513,TERM-93252,0.8839246442702204,0
894,4881670923410031,488167,Allemagne,Credit,MasterCard,Khadija Mansouri,Crédit du Maroc,48.04,EUR,2025-01-15,2025-01-15T07:48:24,5411,Bijouterie L'Or,Unknown,Japon,Japon,000000,18.38,MANUAL,declined,POS,Invalid Card,valid,False,False,False,0.0.0.0,N/A,Fès,0605567782,DEV-252,MID-7060,TERM-55480,0.9698786613524193,0
895,4091668711726948,409166,Maroc,Credit,Visa,Sara Tahiri,CIH Bank,67.44,MAD,2025-01-27,2025-01-27T16:28:26,3000,Acima,Unknown,Indonésie,Indonésie,818477,7.9,MANUAL,approved,ATM,none,not_checked,True,False,False,0.0.0.0,N/A,Laâyoune,0744007788,DEV-311,MID-2217,TERM-68725,0.9523509827439803,0
896,4694565509926506,469456,Maroc,Debit,Visa,Mehdi Alaoui,Attijariwafa Bank,36.6,MAD,2025-01-03,2025-01-03T13:11:44,6011,Restau Chez Hassan,Unknown,France,France,000000,43.92,FALLBACK,declined,POS,Bad Cvv3-cvc3,valid,False,False,False,0.0.0.0,N/A,Laâyoune,0738596446,DEV-280,MID-1234,TERM-85149,0.8849847269194059,0
897,4775023109890033,477502,Maroc,Credit,Visa,Khadija Qadiri,Banque Populaire,108.78,MAD,2025-01-13,2025-01-13T12:37:21,5094,Station Afriquia,Laâyoune,Maroc,Maroc,947117,10.19,MANUAL,approved,ECOM,none,valid,True,True,True,166.193.235.91,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Meknès,0767906191,DEV-294,MID-5403,TERM-66137,0.8852002002544221,0
898,4616430167648838,461643,USA,Prepaid,Discover,Omar Qadiri,BMCI,17.93,MAD,2025-01-31,2025-01-31T03:58:25,5812,BIM Store,Unknown,Sri Lanka,Maroc,000000,25.68,FALLBACK,declined,POS,Invalid Card,not_checked,True,False,False,0.0.0.0,N/A,Laâyoune,0692102127,DEV-932,MID-3595,TERM-34392,0.9185160303156202,0
899,4022513232907955,402251,Espagne,Debit,Visa,Youssef El Idrissi,Crédit du Maroc,87.88,MAD,2025-01-23,2025-01-23T18:22:00,6011,Electro Planet,Unknown,Côte d'Ivoire,Côte d'Ivoire,947235,46.62,MANUAL,approved,POS,none,invalid,True,False,False,0.0.0.0,N/A,Agadir,0673803826,DEV-449,MID-1773,TERM-91726,0.9201410549026925,0
900,4353508001375639,435350,France,Prepaid,Visa,Zineb Tahiri,SGMB,31.46,EUR,2025-01-04,2025-01-04T20:52:37,5947,BIM Store,Unknown,Sri Lanka,Sri Lanka,110139,17.55,FALLBACK,approved,POS,none,invalid,False,False,False,0.0.0.0,N/A,Marrakech,0621205410,DEV-817,MID-9643,TERM-47061,0.8294876131878413,0
901,4366381272357255,436638,Maroc,Credit,Amex,Omar Alaoui,Attijariwafa Bank,26.75,EUR,2025-01-11,2025-01-11T16:53:19,5094,SuperMarket Marjane,Unknown,Allemagne,Allemagne,000000,46.6,FALLBACK,declined,POS,expired_card,valid,True,False,False,0.0.0.0,N/A,Fès,0773024539,DEV-214,MID-5471,TERM-31497,0.9268042524068549,0
902,4401113123733305,440111,France,Credit,Visa,Amine Fassi,CIH Bank,17.46,MAD,2025-01-26,2025-01-26T17:22:09,4814,Carrefour Market,Fès,Maroc,Maroc,000000,19.74,MAGSTRIPE,declined,POS,Bad Cvv3-cvc3,valid,True,False,False,0.0.0.0,N/A,Meknès,0797914685,DEV-877,MID-4638,TERM-93949,0.9216886973672157,0
903,4882352345291073,488235,Maroc,Prepaid,Visa,Youssef Alaoui,BMCI,16.25,MAD,2025-01-03,2025-01-03T15:42:02,4814,Restau Chez Hassan,Unknown,Indonésie,Indonésie,589533,40.25,MANUAL,approved,POS,none,invalid,False,False,False,0.0.0.0,N/A,Rabat,0654747426,DEV-726,MID-8220,TERM-17641,0.9566841779248519,0
904,4764182903624846,476418,Maroc,Prepaid,MasterCard,Fatima El Hariri,Al Barid Bank,151.79,MAD,2025-01-12,2025-01-12T01:48:53,5947,Electro Planet,Tetouan,Maroc,Thailande,000000,39.31,MANUAL,declined,POS,Invalid Card,valid,True,False,False,0.0.0.0,N/A,Agadir,0707324150,DEV-157,MID-2102,TERM-96339,0.9868619808218216,1
905,4030502945259260,403050,Maroc,Credit,Discover,Khadija Fassi,Banque Populaire,30.16,USD,2025-01-10,2025-01-10T10:04:44,5541,SuperMarket Marjane,Unknown,Allemagne,Allemagne,385182,20.61,MAGSTRIPE,approved,POS,none,valid,True,False,False,0.0.0.0,N/A,Agadir,0617413448,DEV-422,MID-5004,TERM-85506,0.807603551600441,0
906,4534840637400211,453484,Espagne,Prepaid,MasterCard,Mohamed Fassi,BMCE Bank,10.0,MAD,2025-01-08,2025-01-08T04:15:52,5812,BIM Store,Unknown,Malaisie,Malaisie,837176,13.55,MANUAL,approved,POS,none,not_checked,False,False,False,0.0.0.0,N/A,Laâyoune,0647889203,DEV-252,MID-8166,TERM-54914,0.9555152492955428,0
907,4513574715601436,451357,Maroc,Debit,Discover,Aya Alaoui,CIH Bank,90.68,EUR,2025-01-22,2025-01-22T19:26:20,3000,Bijouterie L'Or,Unknown,Népal,Népal,900466,12.79,FALLBACK,approved,ECOM,none,invalid,False,True,False,40.221.120.130,Mozilla/5.0 (Linux; Android 11; SM-G998B),Tetouan,0791866557,DEV-125,MID-2945,TERM-40146,0.8297265700464198,0
908,4891541289753018,489154,Inde,Prepaid,Amex,Zineb Mansouri,BMCE Bank,36.25,MAD,2025-01-31,2025-01-31T04:36:53,5094,Restau Chez Hassan,Tanger,Maroc,Maroc,322859,10.56,FALLBACK,approved,ATM,none,invalid,False,False,False,0.0.0.0,N/A,Rabat,0630819480,DEV-978,MID-1555,TERM-62340,0.8236497704428335,0
909,4628830297521049,462883,Maroc,Credit,Visa,Mohamed Tahiri,CIH Bank,13.86,EUR,2025-01-20,2025-01-20T11:13:05,5094,Electro Planet,Oujda,Maroc,Maroc,000000,34.35,FALLBACK,declined,ECOM,Bad Cvv2/Cvc2,valid,True,True,True,246.81.221.110,Mozilla/5.0 (Linux; Android 11; SM-G998B),Marrakech,0706263120,DEV-652,MID-1444,TERM-71388,0.8311167573304294,0
910,4820622622675087,482062,Maroc,Debit,Visa,Zineb Alaoui,Attijariwafa Bank,29.41,MAD,2025-01-20,2025-01-20T18:17:59,3000,SuperMarket Marjane,Unknown,Japon,Japon,000000,8.13,MAGSTRIPE,declined,ECOM,Bad Cvv2/Cvc2,not_checked,True,True,False,136.58.222.185,Mozilla/5.0 (Linux; Android 11; SM-G998B),Rabat,0761467978,DEV-152,MID-3316,TERM-79213,0.9290241120344042,0
911,4212961678960422,421296,Inde,Prepaid,Discover,Aya Melian,Banque Populaire,65.0,MAD,2025-01-31,2025-01-31T07:15:07,4814,Electro Planet,Unknown,Indonésie,Indonésie,000000,15.7,MAGSTRIPE,declined,POS,Bad Cvv2/Cvc2,invalid,True,False,False,0.0.0.0,N/A,Tanger,0627641698,DEV-889,MID-7200,TERM-53843,0.9320216841494595,0
912,4946484030002203,494648,Maroc,Debit,MasterCard,Sara Bennani,CIH Bank,10.0,MAD,2025-01-29,2025-01-29T11:23:56,5812,Carrefour Market,Unknown,Allemagne,Allemagne,833956,7.08,FALLBACK,approved,ECOM,none,not_checked,True,True,False,248.164.240.199,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Fès,0607106860,DEV-401,MID-1015,TERM-11247,0.80387869238738,0
913,4546988756860692,454698,Chine,Debit,Discover,Aya El Amrani,BMCI,36.34,MAD,2025-01-14,2025-01-14T05:45:20,3000,SuperMarket Marjane,Unknown,Antigua et Barbade,Maroc,000000,23.39,EMV,declined,ATM,Bad Cvv2/Cvc2,not_checked,False,False,False,0.0.0.0,N/A,Laâyoune,0716008585,DEV-816,MID-1825,TERM-16034,0.9339650211688614,0
914,4980910160678223,498091,Maroc,Credit,Amex,Mohamed El Idrissi,BMCI,149.5,MAD,2025-01-18,2025-01-18T18:21:56,5094,Station Afriquia,Unknown,Equateur,Equateur,000000,18.59,FALLBACK,declined,ECOM,limit_exceeded,invalid,False,True,False,113.239.194.248,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Rabat,0663596129,DEV-559,MID-9970,TERM-90200,0.9440045240356166,0
915,4594679175592233,459467,Maroc,Prepaid,MasterCard,Omar El Idrissi,CIH Bank,10.0,MAD,2025-01-23,2025-01-23T02:41:40,5812,Bijouterie L'Or,Unknown,Equateur,Equateur,000000,20.97,EMV,declined,POS,expired_card,invalid,True,False,False,0.0.0.0,N/A,Tanger,0755115015,DEV-273,MID-5546,TERM-14733,0.919617838318976,0
916,4953605416351469,495360,Maroc,Debit,Discover,Sara Tahiri,Crédit du Maroc,10.0,MAD,2025-01-06,2025-01-06T02:27:42,5094,FastFood Al Baraka,Unknown,France,France,803947,12.91,MANUAL,approved,ECOM,none,valid,False,True,False,145.163.38.244,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Rabat,0632080942,DEV-653,MID-7278,TERM-61863,0.9597053360507009,0
917,4428159281209287,442815,Maroc,Prepaid,Visa,Fatima Melian,SGMB,33.02,EUR,2025-01-25,2025-01-25T13:03:32,6011,Electro Planet,Unknown,Malaisie,Allemagne,684442,0.1,EMV,approved,ECOM,none,valid,False,True,False,167.34.235.235,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Tanger,0644504974,DEV-336,MID-2256,TERM-70244,0.7080386945525284,0
918,4596988498442714,459698,Espagne,Prepaid,Amex,Khadija Fassi,Attijariwafa Bank,16.38,MAD,2025-01-26,2025-01-26T23:18:11,6011,Electro Planet,Unknown,Chine,Chine,263341,45.63,FALLBACK,approved,ECOM,none,valid,False,True,False,153.90.128.135,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Casablanca,0683910040,DEV-360,MID-9596,TERM-85461,0.7413819203607941,0
919,4313524897817536,431352,Maroc,Prepaid,Discover,Aya Qadiri,BMCE Bank,88.27,MAD,2025-01-19,2025-01-19T10:18:57,3000,Electro Planet,Unknown,Allemagne,Allemagne,000000,9.86,MAGSTRIPE,declined,ECOM,Invalid Card,not_checked,False,True,False,36.229.71.22,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Tanger,0602502475,DEV-182,MID-3936,TERM-43310,0.9286582452559466,0
920,4304166920434889,430416,Maroc,Prepaid,MasterCard,Sara Tahiri,SGMB,21.17,MAD,2025-01-05,2025-01-05T12:11:15,5812,Acima,Unknown,Colombie,Colombie,000000,21.33,FALLBACK,declined,ECOM,Bad Cvv3-cvc3,not_checked,False,True,False,62.250.56.19,Mozilla/5.0 (Linux; Android 11; SM-G998B),Marrakech,0700904956,DEV-418,MID-6459,TERM-77445,0.937163888948648,0
921,4964048928000880,496404,Maroc,Credit,MasterCard,Mehdi Melian,CIH Bank,10.0,MAD,2025-01-04,2025-01-04T18:19:17,5722,Carrefour Market,Unknown,Equateur,Equateur,000000,46.31,MANUAL,declined,ECOM,Bad CVV/CVC,valid,False,True,False,116.247.32.99,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),Tanger,0621975817,DEV-205,MID-5882,TERM-17102,0.982122665215426,0
922,4347226202094617,434722,Maroc,Debit,Visa,Khadija Fassi,Attijariwafa Bank,10.95,MAD,2025-01-08,2025-01-08T02:01:49,4814,Electro Planet,Meknès,Maroc,Maroc,907007,1.12,MANUAL,approved,ECOM,none,valid,True,True,True,238.117.19.115,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Fès,0636248936,DEV-248,MID-2420,TERM-90210,0.880733892894163,0
923,4123678645783209,412367,Maroc,Credit,MasterCard,Amine Alaoui,BMCE Bank,107.3,MAD,2025-01-10,2025-01-10T02:41:08,3000,Station Afriquia,Unknown,Inde,Inde,000000,22.07,FALLBACK,declined,ATM,expired_card,not_checked,False,False,False,0.0.0.0,N/A,Fès,0698617905,DEV-523,MID-3267,TERM-28825,0.934733624478926,0
924,4657727264862755,465772,Maroc,Prepaid,Visa,Mohamed Alaoui,BMCI,28.33,MAD,2025-01-17,2025-01-17T10:30:53,5411,Bijouterie L'Or,Tanger,Maroc,France,000000,0.21,MAGSTRIPE,declined,ATM,Bad Cvv2/Cvc2,not_checked,True,False,False,0.0.0.0,N/A,Oujda,0683979744,DEV-200,MID-3939,TERM-87319,0.8788961128360898,0
925,4035434776483137,403543,Maroc,Credit,MasterCard,Aya El Hariri,BMCE Bank,120.82,MAD,2025-01-24,2025-01-24T14:56:00,3000,Station Afriquia,Unknown,Colombie,Colombie,382894,2.22,MAGSTRIPE,approved,ECOM,none,not_checked,False,True,False,207.107.199.226,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Marrakech,0687455914,DEV-117,MID-9742,TERM-94420,0.8550615997379453,0
926,4047035028735530,404703,Espagne,Credit,MasterCard,Khadija Fassi,Crédit du Maroc,33.54,EUR,2025-01-07,2025-01-07T05:57:13,4814,Station Afriquia,Unknown,Philippines,Philippines,000000,31.24,EMV,declined,POS,Bad Cvv3-cvc3,invalid,False,False,False,0.0.0.0,N/A,Fès,0640207960,DEV-767,MID-3945,TERM-76136,0.9216432667020731,0
927,4163261305628666,416326,Maroc,Prepaid,MasterCard,Aya Qadiri,Attijariwafa Bank,59.43,MAD,2025-01-22,2025-01-22T17:41:40,5722,Electro Planet,Unknown,Inde,Inde,000000,44.95,EMV,declined,POS,Bad Cvv2/Cvc2,invalid,False,False,False,0.0.0.0,N/A,Tanger,0642514802,DEV-106,MID-4390,TERM-28585,0.9206680894062202,0
928,4259119707476692,425911,Maroc,Debit,Amex,Amine Qadiri,Al Barid Bank,40.34,USD,2025-01-04,2025-01-04T05:49:17,5812,Souvenirs Medina,Unknown,Sri Lanka,Equateur,653495,5.53,MANUAL,approved,POS,none,valid,True,False,False,0.0.0.0,N/A,Fès,0626760739,DEV-480,MID-3568,TERM-21137,0.952846903081172,0
929,4597029847512285,459702,France,Prepaid,Visa,Amine Melian,BMCE Bank,26.52,MAD,2025-01-05,2025-01-05T19:08:58,5722,Electro Planet,Unknown,Népal,Népal,240832,38.73,FALLBACK,approved,ECOM,none,invalid,False,True,False,233.111.112.91,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),Meknès,0762198305,DEV-518,MID-9187,TERM-62466,0.8075458732491667,0
930,4476223931202968,447622,Chine,Prepaid,MasterCard,Amine El Idrissi,Attijariwafa Bank,27.81,MAD,2025-01-06,2025-01-06T09:52:39,5411,Electro Planet,Unknown,Chine,Chine,844478,49.37,MAGSTRIPE,approved,ECOM,none,invalid,False,True,False,113.54.255.56,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Tetouan,0638860234,DEV-331,MID-3453,TERM-59641,0.7605853655886595,0
931,4538771185828943,453877,Maroc,Credit,Visa,Aya Melian,BMCE Bank,10.0,MAD,2025-01-12,2025-01-12T10:20:41,5094,Bijouterie L'Or,Unknown,République Dominicaine,République Dominicaine,000000,47.08,EMV,declined,POS,limit_exceeded,not_checked,False,False,False,0.0.0.0,N/A,Marrakech,0727412197,DEV-499,MID-3540,TERM-25471,0.9199882738951483,0
932,4830780699569059,483078,Maroc,Credit,Amex,Youssef Alaoui,BMCI,30.77,MAD,2025-01-04,2025-01-04T02:45:57,5411,BIM Store,Unknown,Thailande,Maroc,000000,41.04,MAGSTRIPE,declined,ATM,expired_card,not_checked,False,False,True,0.0.0.0,N/A,Casablanca,0671832773,DEV-816,MID-8817,TERM-80098,0.7204699576602444,0
933,4240730085336500,424073,Maroc,Prepaid,Discover,Ali Tahiri,Attijariwafa Bank,15.93,MAD,2025-01-14,2025-01-14T14:39:50,5541,FastFood Al Baraka,Unknown,Chine,Chine,493547,33.77,EMV,approved,ECOM,none,not_checked,True,True,False,18.126.27.211,Mozilla/5.0 (Linux; U; Android 9; en-us; Nexus 5),Tetouan,0748403556,DEV-294,MID-5658,TERM-50465,0.8013640403201856,0
934,4783180363677800,478318,Maroc,Credit,Discover,Mohamed Fassi,BMCI,90.43,MAD,2025-01-20,2025-01-20T08:57:27,5094,BIM Store,Unknown,Chine,Chine,000000,42.0,EMV,declined,ECOM,expired_card,invalid,False,True,False,44.176.250.75,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Marrakech,0798962546,DEV-299,MID-3507,TERM-89585,0.9365800233133148,0
935,4354091339546109,435409,Maroc,Credit,MasterCard,Youssef Qadiri,Al Barid Bank,46.57,MAD,2025-01-10,2025-01-10T20:20:29,5947,Station Afriquia,Unknown,Népal,Népal,000000,27.95,MAGSTRIPE,declined,ECOM,expired_card,valid,True,True,False,131.24.197.39,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Agadir,0603295142,DEV-861,MID-4890,TERM-30760,0.9168650158470473,0
936,4430541480240092,443054,Maroc,Debit,Visa,Fatima Tahiri,SGMB,10.0,MAD,2025-01-05,2025-01-05T16:50:42,6011,Bijouterie L'Or,Unknown,Colombie,Colombie,000000,31.47,MANUAL,declined,ATM,Bad Cvv2/Cvc2,invalid,False,False,False,0.0.0.0,N/A,Fès,0705979845,DEV-185,MID-8771,TERM-51567,0.9718111685687264,0
